dcateCd,scateCd,mcateCd,lcateCd,moreT2TimesOrderUserCnt,totalOrderUserCnt,rcp,,,
4101697,3100324,2100051,1100010,13,247,0.052631579,,,
4101698,3100324,2100051,1100010,1,39,0.025641026,,,
4101699,3100324,2100051,1100010,20,377,0.053050398,,,
4101700,3100324,2100051,1100010,2,53,0.037735849,,,
4101701,3100325,2100051,1100010,10,284,0.035211268,,,
4101702,3100325,2100051,1100010,4,36,0.111111111,,,
4101703,3100325,2100051,1100010,1,28,0.035714286,,,
4101704,3100325,2100051,1100010,27,541,0.049907579,,,
4101705,3100325,2100051,1100010,13,248,0.052419355,,,
4101706,3100325,2100051,1100010,20,236,0.084745763,,,
4101707,3100325,2100051,1100010,2,38,0.052631579,,,
4101708,3100325,2100051,1100010,13,341,0.038123167,,,
4101709,3100325,2100051,1100010,21,266,0.078947368,,,
4101710,3100326,2100052,1100010,4,50,0.08,,,
4101711,3100326,2100052,1100010,1,30,0.033333333,,,
4101712,3100326,2100052,1100010,6,99,0.060606061,,,
4101713,3100326,2100052,1100010,0,2,0,,,
4101714,3100327,2100052,1100010,10,160,0.0625,,,
4101715,3100327,2100052,1100010,1,3,0.333333333,,,
4101716,3100327,2100052,1100010,3,56,0.053571429,,,
4101717,3100327,2100052,1100010,9,124,0.072580645,,,
4101718,3100327,2100052,1100010,25,222,0.112612613,,,
4101719,3100327,2100052,1100010,5,44,0.113636364,,,
4101720,3100328,2100053,1100010,18,138,0.130434783,,,
4101721,3100328,2100053,1100010,0,7,0,,,
4101722,3100328,2100053,1100010,12,153,0.078431373,,,
4101723,3100329,2100053,1100010,10,101,0.099009901,,,
4101724,3100330,2100053,1100010,4,58,0.068965517,,,
4101725,3100330,2100053,1100010,3,57,0.052631579,,,
4101726,3100331,2100053,1100010,1,61,0.016393443,,,
4101727,3100331,2100053,1100010,0,6,0,,,
4101728,3100332,2100054,1100010,57,759,0.075098814,,,
4101730,3100332,2100054,1100010,0,4,0,,,
4101731,3100332,2100054,1100010,26,356,0.073033708,,,
4101732,3100333,2100054,1100010,12,246,0.048780488,,,
4101734,3100333,2100054,1100010,0,6,0,,,
4101735,3100333,2100054,1100010,0,1,0,,,
4101736,3100333,2100054,1100010,0,7,0,,,
4101737,3100333,2100054,1100010,1,2,0.5,,,
4101738,3100333,2100054,1100010,6,103,0.058252427,,,
4101739,3100333,2100054,1100010,29,433,0.066974596,,,
4101740,3100333,2100054,1100010,55,996,0.055220884,,,
4101741,3100333,2100054,1100010,0,1,0,,,
4101742,3100334,2100054,1100010,1463,12741,0.114826152,,,
4101743,3100334,2100054,1100010,296,3186,0.092906466,,,
4101744,3100335,2100054,1100010,528,6727,0.078489669,,,
4101745,3100335,2100054,1100010,28,414,0.06763285,,,
4101746,3100335,2100054,1100010,0,6,0,,,
4101748,3100335,2100054,1100010,3,41,0.073170732,,,
4101749,3100336,2100055,1100010,1,43,0.023255814,,,
4101750,3100336,2100055,1100010,0,28,0,,,
4101751,3100336,2100055,1100010,0,1,0,,,
4101752,3100336,2100055,1100010,2,39,0.051282051,,,
4101753,3100336,2100055,1100010,3,43,0.069767442,,,
4101754,3100337,2100055,1100010,68,795,0.085534591,,,
4101755,3100337,2100055,1100010,128,2154,0.059424327,,,
4101756,3100338,2100056,1100010,12,68,0.176470588,,,
4101757,3100338,2100056,1100010,0,2,0,,,
4101762,3100339,2100056,1100010,0,18,0,,,
4101764,3100339,2100056,1100010,9,83,0.108433735,,,
4101767,3100339,2100056,1100010,5,78,0.064102564,,,
4101769,3100340,2100056,1100010,1,5,0.2,,,
4101770,3100340,2100056,1100010,0,1,0,,,
4101772,3100340,2100056,1100010,0,34,0,,,
4101775,3100340,2100056,1100010,4,41,0.097560976,,,
4101776,3100340,2100056,1100010,2,12,0.166666667,,,
4101777,3100340,2100056,1100010,2,11,0.181818182,,,
4101778,3100341,2100056,1100010,6,34,0.176470588,,,
4101783,3100341,2100056,1100010,30,103,0.291262136,,,
4101784,3100341,2100056,1100010,0,16,0,,,
4101785,3100341,2100056,1100010,26,70,0.371428571,,,
4101787,3100342,2100056,1100010,5,47,0.106382979,,,
4101788,3100342,2100056,1100010,18,552,0.032608696,,,
4101789,3100342,2100056,1100010,4,29,0.137931034,,,
4101790,3100342,2100056,1100010,3,53,0.056603774,,,
4101791,3100342,2100056,1100010,16,140,0.114285714,,,
4101792,3100342,2100056,1100010,0,21,0,,,
4101793,3100342,2100056,1100010,33,165,0.2,,,
4101794,3100343,2100056,1100010,129,1084,0.11900369,,,
4101795,3100343,2100056,1100010,97,1781,0.054463784,,,
4101796,3100343,2100056,1100010,10,163,0.061349693,,,
4101797,3100343,2100056,1100010,35,899,0.038932147,,,
4101798,3100343,2100056,1100010,7,139,0.050359712,,,
4101799,3100343,2100056,1100010,0,8,0,,,
4101800,3100344,2100056,1100010,5,73,0.068493151,,,
4101803,3100344,2100056,1100010,0,1,0,,,
4101804,3100344,2100056,1100010,1,12,0.083333333,,,
4101805,3100344,2100056,1100010,0,1,0,,,
4101806,3100345,2100056,1100010,0,2,0,,,
4101807,3100345,2100056,1100010,1,17,0.058823529,,,
4101808,3100345,2100056,1100010,0,17,0,,,
4101809,3100345,2100056,1100010,8,71,0.112676056,,,
4101810,3100345,2100056,1100010,1,8,0.125,,,
4101811,3100345,2100056,1100010,7,87,0.08045977,,,
4101812,3100346,2100057,1100010,4,30,0.133333333,,,
4101813,3100346,2100057,1100010,2,21,0.095238095,,,
4101815,3100346,2100057,1100010,1,6,0.166666667,,,
4101817,3100346,2100057,1100010,1,10,0.1,,,
4101818,3100346,2100057,1100010,0,9,0,,,
4101819,3100347,2100057,1100010,2,17,0.117647059,,,
4101820,3100347,2100057,1100010,2,16,0.125,,,
4101821,3100347,2100057,1100010,4,51,0.078431373,,,
4101822,3100347,2100057,1100010,4,46,0.086956522,,,
4101823,3100347,2100057,1100010,509,2296,0.221689895,,,
4101824,3100347,2100057,1100010,3,18,0.166666667,,,
4101825,3100348,2100057,1100010,8,105,0.076190476,,,
4101826,3100348,2100057,1100010,16,151,0.105960265,,,
4101827,3100348,2100057,1100010,35,417,0.083932854,,,
4101828,3100348,2100057,1100010,1,2,0.5,,,
4101829,3100348,2100057,1100010,6,41,0.146341463,,,
4101833,3100349,2100057,1100010,0,1,0,,,
4101834,3100349,2100057,1100010,5,26,0.192307692,,,
4101835,3100349,2100057,1100010,2,16,0.125,,,
4101837,3100349,2100057,1100010,0,4,0,,,
4101838,3100350,2100058,1100010,2,32,0.0625,,,
4101839,3100350,2100058,1100010,7,250,0.028,,,
4101840,3100350,2100058,1100010,1,24,0.041666667,,,
4101841,3100350,2100058,1100010,17,430,0.039534884,,,
4101842,3100350,2100058,1100010,4,134,0.029850746,,,
4101843,3100351,2100058,1100010,0,5,0,,,
4101844,3100351,2100058,1100010,5,60,0.083333333,,,
4101845,3100351,2100058,1100010,22,434,0.050691244,,,
4101846,3100352,2100058,1100010,2,40,0.05,,,
4101847,3100352,2100058,1100010,12,177,0.06779661,,,
4101848,3100352,2100058,1100010,7,112,0.0625,,,
4101849,3100352,2100058,1100010,14,178,0.078651685,,,
4101850,3100353,2100059,1100010,20,556,0.035971223,,,
4101851,3100353,2100059,1100010,97,1191,0.081444165,,,
4101852,3100353,2100059,1100010,57,1005,0.056716418,,,
4101853,3100353,2100059,1100010,0,4,0,,,
4101854,3100353,2100059,1100010,0,6,0,,,
4101855,3100353,2100059,1100010,2,23,0.086956522,,,
4101856,3100354,2100059,1100010,356,4216,0.084440228,,,
4101857,3100354,2100059,1100010,65,508,0.127952756,,,
4101858,3100354,2100059,1100010,46,652,0.070552147,,,
4101859,3100355,2100059,1100010,54,481,0.112266112,,,
4101860,3100355,2100059,1100010,3,45,0.066666667,,,
4101861,3100355,2100059,1100010,0,3,0,,,
4101862,3100355,2100059,1100010,0,11,0,,,
4101863,3100355,2100059,1100010,2,35,0.057142857,,,
4101864,3100356,2100060,1100010,9,56,0.160714286,,,
4101865,3100356,2100060,1100010,0,2,0,,,
4101866,3100356,2100060,1100010,2,40,0.05,,,
4101867,3100356,2100060,1100010,0,10,0,,,
4101868,3100356,2100060,1100010,18,134,0.134328358,,,
4101869,3100357,2100060,1100010,4,23,0.173913043,,,
4101870,3100357,2100060,1100010,1,14,0.071428571,,,
4101873,3100357,2100060,1100010,10,73,0.136986301,,,
4101874,3100357,2100060,1100010,1,21,0.047619048,,,
4101876,3100358,2100060,1100010,21,545,0.03853211,,,
4101877,3100358,2100060,1100010,14,194,0.072164948,,,
4101878,3100358,2100060,1100010,0,12,0,,,
4101879,3100358,2100060,1100010,1,8,0.125,,,
4101880,3100358,2100060,1100010,5,106,0.047169811,,,
4101881,3100358,2100060,1100010,10,103,0.097087379,,,
4101882,3100358,2100060,1100010,8,126,0.063492063,,,
4101883,3100358,2100060,1100010,157,1883,0.083377589,,,
4101884,3100358,2100060,1100010,120,1724,0.069605568,,,
4101885,3100358,2100060,1100010,2,22,0.090909091,,,
4101886,3100358,2100060,1100010,12,79,0.151898734,,,
4101887,3100359,2100060,1100010,19,174,0.109195402,,,
4101888,3100359,2100060,1100010,0,8,0,,,
4101889,3100359,2100060,1100010,0,9,0,,,
4101890,3100359,2100060,1100010,66,639,0.103286385,,,
4101891,3100359,2100060,1100010,3,62,0.048387097,,,
4101892,3100359,2100060,1100010,2,19,0.105263158,,,
4101893,3100360,2100060,1100010,30,286,0.104895105,,,
4101894,3100360,2100060,1100010,24,356,0.06741573,,,
4101895,3100360,2100060,1100010,2,49,0.040816327,,,
4101896,3100360,2100060,1100010,1,11,0.090909091,,,
4101897,3100360,2100060,1100010,3,58,0.051724138,,,
4101898,3100360,2100060,1100010,3,152,0.019736842,,,
4101899,3100360,2100060,1100010,2,94,0.021276596,,,
4101900,3100360,2100060,1100010,5,99,0.050505051,,,
4101901,3100360,2100060,1100010,14,122,0.114754098,,,
4101902,3100360,2100060,1100010,85,622,0.136655949,,,
4101903,3100360,2100060,1100010,78,1052,0.074144487,,,
4101904,3100361,2100060,1100010,0,19,0,,,
4101905,3100361,2100060,1100010,72,383,0.187989556,,,
4101906,3100361,2100060,1100010,1,14,0.071428571,,,
4101907,3100361,2100060,1100010,4,57,0.070175439,,,
4101908,3100361,2100060,1100010,8,61,0.131147541,,,
4101909,3100361,2100060,1100010,13,276,0.047101449,,,
4101910,3100362,2100060,1100010,27,772,0.034974093,,,
4101911,3100362,2100060,1100010,0,7,0,,,
4101912,3100362,2100060,1100010,4,52,0.076923077,,,
4101914,3100362,2100060,1100010,0,20,0,,,
4101915,3100362,2100060,1100010,40,186,0.215053763,,,
4101916,3100363,2100055,1100010,1,10,0.1,,,
4101917,3100363,2100055,1100010,2,44,0.045454545,,,
4101918,3100363,2100055,1100010,51,387,0.131782946,,,
4101919,3100363,2100055,1100010,251,3635,0.069050894,,,
4101920,3100337,2100055,1100010,96,809,0.118665019,,,
4101921,3100337,2100055,1100010,6,145,0.04137931,,,
4101922,3100337,2100055,1100010,9,64,0.140625,,,
4101923,3100337,2100055,1100010,382,3180,0.120125786,,,
4101924,3100364,2100061,1100011,15,103,0.145631068,,,
4101925,3100364,2100061,1100011,116,634,0.1829653,,,
4101926,3100364,2100061,1100011,26,221,0.117647059,,,
4101927,3100364,2100061,1100011,128,750,0.170666667,,,
4101928,3100364,2100061,1100011,7,129,0.054263566,,,
4101929,3100365,2100061,1100011,95,670,0.141791045,,,
4101930,3100365,2100061,1100011,32,328,0.097560976,,,
4101931,3100365,2100061,1100011,104,795,0.13081761,,,
4101932,3100365,2100061,1100011,42,337,0.12462908,,,
4101933,3100366,2100061,1100011,50,464,0.107758621,,,
4101934,3100366,2100061,1100011,3,22,0.136363636,,,
4101935,3100366,2100061,1100011,11,189,0.058201058,,,
4101936,3100366,2100061,1100011,21,298,0.070469799,,,
4101937,3100366,2100061,1100011,1,5,0.2,,,
4101938,3100366,2100061,1100011,7,57,0.122807018,,,
4101939,3100367,2100061,1100011,1,7,0.142857143,,,
4101940,3100367,2100061,1100011,0,5,0,,,
4101942,3100367,2100061,1100011,2,7,0.285714286,,,
4101943,3100368,2100061,1100011,178,1205,0.147717842,,,
4101944,3100368,2100061,1100011,428,3609,0.118592408,,,
4101945,3100368,2100061,1100011,4691,10087,0.46505403,,,
4101946,3100368,2100061,1100011,0,39,0,,,
4101947,3100368,2100061,1100011,43,355,0.121126761,,,
4101948,3100368,2100061,1100011,4,50,0.08,,,
4101949,3100368,2100061,1100011,33,372,0.088709677,,,
4101950,3100368,2100061,1100011,160,1497,0.106880428,,,
4101951,3100368,2100061,1100011,415,5000,0.083,,,
4101952,3100368,2100061,1100011,82,784,0.104591837,,,
4101953,3100369,2100061,1100011,49,464,0.105603448,,,
4101954,3100369,2100061,1100011,1,9,0.111111111,,,
4101955,3100369,2100061,1100011,21,239,0.087866109,,,
4101956,3100370,2100062,1100011,3,37,0.081081081,,,
4101957,3100370,2100062,1100011,4,47,0.085106383,,,
4101958,3100370,2100062,1100011,15,128,0.1171875,,,
4101960,3100370,2100062,1100011,5,46,0.108695652,,,
4101961,3100370,2100062,1100011,3,63,0.047619048,,,
4101962,3100370,2100062,1100011,0,4,0,,,
4101963,3100370,2100062,1100011,4,46,0.086956522,,,
4101965,3100371,2100062,1100011,18,146,0.123287671,,,
4101966,3100371,2100062,1100011,4,20,0.2,,,
4101967,3100371,2100062,1100011,3,40,0.075,,,
4101968,3100371,2100062,1100011,3,20,0.15,,,
4101969,3100371,2100062,1100011,7,27,0.259259259,,,
4101970,3100371,2100062,1100011,1,7,0.142857143,,,
4101972,3100372,2100062,1100011,0,10,0,,,
4101973,3100372,2100062,1100011,29,84,0.345238095,,,
4101974,3100372,2100062,1100011,1,16,0.0625,,,
4101975,3100372,2100062,1100011,19,122,0.155737705,,,
4101976,3100373,2100062,1100011,11,59,0.186440678,,,
4101977,3100373,2100062,1100011,2,16,0.125,,,
4101978,3100373,2100062,1100011,9,63,0.142857143,,,
4101979,3100373,2100062,1100011,0,1,0,,,
4101981,3100373,2100062,1100011,50,237,0.210970464,,,
4101982,3100373,2100062,1100011,1,19,0.052631579,,,
4101983,3100374,2100062,1100011,5,13,0.384615385,,,
4101985,3100374,2100062,1100011,6,99,0.060606061,,,
4101986,3100374,2100062,1100011,1,23,0.043478261,,,
4101987,3100374,2100062,1100011,0,1,0,,,
4101988,3100374,2100062,1100011,24,170,0.141176471,,,
4101989,3100374,2100062,1100011,0,13,0,,,
4101990,3100374,2100062,1100011,1,39,0.025641026,,,
4101991,3100375,2100062,1100011,1,13,0.076923077,,,
4101993,3100375,2100062,1100011,4,26,0.153846154,,,
4101994,3100375,2100062,1100011,0,5,0,,,
4101995,3100375,2100062,1100011,0,5,0,,,
4101996,3100375,2100062,1100011,0,3,0,,,
4101997,3100375,2100062,1100011,18,250,0.072,,,
4101998,3100375,2100062,1100011,0,1,0,,,
4101999,3100375,2100062,1100011,0,4,0,,,
4102000,3100375,2100062,1100011,0,7,0,,,
4102001,3100375,2100062,1100011,4,71,0.056338028,,,
4102002,3100375,2100062,1100011,13,165,0.078787879,,,
4102003,3100376,2100062,1100011,18,173,0.104046243,,,
4102004,3100376,2100062,1100011,0,32,0,,,
4102005,3100376,2100062,1100011,1,23,0.043478261,,,
4102006,3100376,2100062,1100011,73,383,0.190600522,,,
4102007,3100376,2100062,1100011,15,78,0.192307692,,,
4102008,3100376,2100062,1100011,4,138,0.028985507,,,
4102009,3100376,2100062,1100011,233,970,0.240206186,,,
4102010,3100377,2100062,1100011,11,145,0.075862069,,,
4102011,3100377,2100062,1100011,12,152,0.078947368,,,
4102012,3100377,2100062,1100011,5,58,0.086206897,,,
4102013,3100377,2100062,1100011,0,8,0,,,
4102014,3100377,2100062,1100011,5,94,0.053191489,,,
4102015,3100377,2100062,1100011,217,1291,0.168086754,,,
4102016,3100377,2100062,1100011,50,494,0.101214575,,,
4102017,3100377,2100062,1100011,8,137,0.058394161,,,
4102018,3100377,2100062,1100011,0,1,0,,,
4102019,3100378,2100062,1100011,2131,6018,0.354104354,,,
4102020,3100378,2100062,1100011,50,558,0.089605735,,,
4102021,3100378,2100062,1100011,98,792,0.123737374,,,
4102022,3100379,2100063,1100011,10,85,0.117647059,,,
4102023,3100379,2100063,1100011,42,251,0.167330677,,,
4102024,3100379,2100063,1100011,13,106,0.122641509,,,
4102025,3100379,2100063,1100011,15,82,0.182926829,,,
4102026,3100379,2100063,1100011,47,250,0.188,,,
4102027,3100379,2100063,1100011,5,59,0.084745763,,,
4102028,3100380,2100063,1100011,33,176,0.1875,,,
4102029,3100380,2100063,1100011,3,18,0.166666667,,,
4102030,3100380,2100063,1100011,23,140,0.164285714,,,
4102031,3100380,2100063,1100011,11,138,0.079710145,,,
4102032,3100381,2100063,1100011,19,205,0.092682927,,,
4102033,3100381,2100063,1100011,57,658,0.08662614,,,
4102034,3100381,2100063,1100011,5,59,0.084745763,,,
4102035,3100381,2100063,1100011,1,6,0.166666667,,,
4102036,3100381,2100063,1100011,0,1,0,,,
4102037,3100381,2100063,1100011,4,71,0.056338028,,,
4102039,3100381,2100063,1100011,2,83,0.024096386,,,
4102040,3100381,2100063,1100011,39,463,0.084233261,,,
4102045,3100383,2100063,1100011,45,464,0.096982759,,,
4102046,3100383,2100063,1100011,17,252,0.067460317,,,
4102047,3100383,2100063,1100011,41,676,0.060650888,,,
4102048,3100383,2100063,1100011,34,251,0.135458167,,,
4102049,3100383,2100063,1100011,0,1,0,,,
4102050,3100383,2100063,1100011,136,1366,0.099560761,,,
4102051,3100383,2100063,1100011,6,66,0.090909091,,,
4102053,3100383,2100063,1100011,191,585,0.326495726,,,
4102054,3100383,2100063,1100011,33,318,0.103773585,,,
4102055,3100383,2100063,1100011,48,386,0.124352332,,,
4102056,3100383,2100063,1100011,21,257,0.081712062,,,
4102057,3100384,2100063,1100011,24,242,0.099173554,,,
4102058,3100384,2100063,1100011,22,177,0.124293785,,,
4102059,3100384,2100063,1100011,1,12,0.083333333,,,
4102060,3100385,2100064,1100011,2,38,0.052631579,,,
4102061,3100385,2100064,1100011,2,31,0.064516129,,,
4102062,3100385,2100064,1100011,27,207,0.130434783,,,
4102063,3100385,2100064,1100011,1,33,0.03030303,,,
4102064,3100385,2100064,1100011,0,4,0,,,
4102065,3100385,2100064,1100011,0,8,0,,,
4102066,3100385,2100064,1100011,3,47,0.063829787,,,
4102067,3100385,2100064,1100011,0,4,0,,,
4102068,3100385,2100064,1100011,4,38,0.105263158,,,
4102069,3100386,2100064,1100011,2,8,0.25,,,
4102070,3100386,2100064,1100011,0,1,0,,,
4102071,3100386,2100064,1100011,2,16,0.125,,,
4102072,3100386,2100064,1100011,4,27,0.148148148,,,
4102073,3100386,2100064,1100011,0,15,0,,,
4102074,3100386,2100064,1100011,0,1,0,,,
4102075,3100386,2100064,1100011,3,39,0.076923077,,,
4102076,3100386,2100064,1100011,0,3,0,,,
4102078,3100386,2100064,1100011,8,83,0.096385542,,,
4102080,3100387,2100064,1100011,4,37,0.108108108,,,
4102081,3100387,2100064,1100011,3,32,0.09375,,,
4102083,3100387,2100064,1100011,5,28,0.178571429,,,
4102084,3100387,2100064,1100011,14,63,0.222222222,,,
4102085,3100387,2100064,1100011,0,2,0,,,
4102087,3100388,2100064,1100011,0,5,0,,,
4102088,3100388,2100064,1100011,2,22,0.090909091,,,
4102089,3100388,2100064,1100011,1,9,0.111111111,,,
4102090,3100388,2100064,1100011,8,96,0.083333333,,,
4102091,3100388,2100064,1100011,0,4,0,,,
4102092,3100388,2100064,1100011,0,1,0,,,
4102093,3100388,2100064,1100011,8,96,0.083333333,,,
4102094,3100389,2100064,1100011,5,31,0.161290323,,,
4102097,3100389,2100064,1100011,1,23,0.043478261,,,
4102098,3100389,2100064,1100011,0,1,0,,,
4102099,3100389,2100064,1100011,2,18,0.111111111,,,
4102100,3100390,2100064,1100011,0,5,0,,,
4102101,3100390,2100064,1100011,5,46,0.108695652,,,
4102102,3100390,2100064,1100011,4,22,0.181818182,,,
4102103,3100390,2100064,1100011,0,2,0,,,
4102104,3100390,2100064,1100011,1,8,0.125,,,
4102105,3100390,2100064,1100011,1,17,0.058823529,,,
4102106,3100390,2100064,1100011,1,5,0.2,,,
4102107,3100375,2100062,1100011,0,3,0,,,
4102108,3100391,2100064,1100011,3,56,0.053571429,,,
4102109,3100391,2100064,1100011,1,10,0.1,,,
4102110,3100391,2100064,1100011,49,566,0.086572438,,,
4102111,3100391,2100064,1100011,1,2,0.5,,,
4102112,3100391,2100064,1100011,14,106,0.132075472,,,
4102113,3100391,2100064,1100011,0,3,0,,,
4102114,3100391,2100064,1100011,2,7,0.285714286,,,
4102115,3100391,2100064,1100011,0,5,0,,,
4102116,3100391,2100064,1100011,18,194,0.092783505,,,
4102117,3100391,2100064,1100011,5,54,0.092592593,,,
4102118,3100391,2100064,1100011,1,8,0.125,,,
4102119,3100391,2100064,1100011,2,16,0.125,,,
4102121,3100391,2100064,1100011,1,5,0.2,,,
4102122,3100391,2100064,1100011,0,4,0,,,
4102123,3100391,2100064,1100011,1,5,0.2,,,
4102125,3100392,2100064,1100011,0,11,0,,,
4102126,3100392,2100064,1100011,0,1,0,,,
4102128,3100392,2100064,1100011,4,49,0.081632653,,,
